CMST_CASE_JUVENILE_REF,maincrime,crime,age,result,assist,Risk,Need,reci
524749,0,92,17,30,0,0.29863899187398724,0.2827220162520256,0
524090,10,142,17,8,2,0.3517468242282302,0.32565821903646663,0
532910,7,119,15,30,1,0.427063849664853,0.43632981208106625,0
527887,18,96,17,29,2,0.2862480044760884,0.26458399850797054,0
527899,7,165,17,27,2,0.2492089620696681,0.22947264137977874,0
530800,2,101,16,30,0,0.2109298521354387,0.189412723360635,0
531523,11,145,16,21,1,0.36187481205194105,0.3638940717362578,0
526326,7,164,15,25,1,0.3639067927389652,0.3719533963694826,0
532811,11,146,16,5,1,0.24356616616216803,0.21313724390631258,0
526582,10,147,17,32,1,0.2556458563666866,0.24846878455002983,0
530284,10,150,13,9,1,0.2545239591448912,0.2345239591448912,0
527836,7,166,16,27,1,0.2680012671972069,0.27033470613030747,0
529025,2,98,16,30,1,0.22320887261081843,0.1966993784012358,0
526604,9,151,15,31,1,0.3622997689226005,0.35915808299948393,0
531230,8,159,16,34,0,0.3209602873927294,0.3073068582618196,0
523428,0,88,17,30,1,0.35058463384331906,0.3279384753824893,0
525629,8,88,17,32,1,0.41180208710790356,0.39180208710790354,0
522012,13,124,16,19,2,0.3544651554354146,0.3573110832207012,0
525033,11,106,16,37,2,0.3034322869331143,0.2895269057775952,0
521886,13,123,16,18,1,0.20666988651417106,0.19800386381700527,0
521755,13,124,16,20,1,0.2978564248909771,0.2640478583696743,0
529833,10,149,15,31,0,0.3740670704882018,0.35406707048820185,0
528869,0,88,17,30,2,0.3143606805746401,0.28718034028732004,0
532569,6,98,16,32,1,0.3168192039529768,0.3011899119493596,0
530074,6,59,16,31,0,0.2866627112338954,0.2699970334254216,0
529249,4,64,16,30,1,0.35165654323654816,0.3189494753319796,0
528930,2,92,16,30,0,0.3316573682990937,0.313927559653392,0
527826,1,95,16,30,0,0.28519675189944427,0.27759837594972214,0
524110,14,15,16,33,2,0.26545165638091744,0.26,0
531272,4,110,17,35,2,0.18189161232989706,0.14955753623992515,0
526150,7,166,16,27,0,0.2219232684111751,0.22794884560745007,0
531184,0,69,16,29,2,0.3377588050568538,0.32750978339650416,0
523109,13,125,14,17,1,0.3034018006236715,0.3017009003118357,0
524495,0,88,14,30,1,0.4129740066091631,0.40518960264366527,0
531381,11,146,17,5,1,0.3150133186502582,0.26877330763795193,0
530612,11,145,16,24,1,0.34,0.32305553912010193,0
527818,7,119,15,31,1,0.23509474185272847,0.24091228487727373,0
531432,13,114,14,30,1,0.24526594481455755,0.23526594481455754,0
532128,9,155,16,13,1,0.37742677387423706,0.37742677387423706,0
528333,0,88,17,30,2,0.25174906737041314,0.22279850779266105,0
526948,9,151,17,31,1,0.43557175384945535,0.4155717538494554,0
530929,7,166,16,27,0,0.27805728412764735,0.27805728412764735,0
533049,11,146,16,5,2,0.28805393323237,0.24194606676762995,0
532142,11,146,15,3,1,0.41614932290336876,0.41614932290336876,0
532768,10,48,14,31,1,0.3655283040853581,0.35105660817071616,0
526187,5,64,15,30,2,0.3249085303812938,0.3148562620277474,0
522690,11,146,15,5,2,0.29572278884385783,0.2757227888438578,0
521550,27,109,15,25,1,0.3166953566730323,0.2933661219120369,0
521679,32,119,15,3,2,0.1841783983075438,0.15044724085819017,0
532034,7,166,16,27,1,0.36,0.36497788427170447,0
528112,0,88,15,30,0,0.4736489176604667,0.4832753245816706,0
529267,8,158,16,29,1,0.38427894233545035,0.3945626250360854,0
527860,0,89,16,30,1,0.27,0.27,0
521751,13,125,14,21,1,0.3859626333415007,0.3595588966756508,0
522671,12,125,16,16,0,0.25625058461311967,0.23625058461311968,0
525730,0,88,16,30,2,0.349565026741882,0.34891256685470506,0
522774,13,122,16,13,2,0.2840118526364318,0.28823670877786106,0
531114,14,142,17,4,1,0.36,0.3544835927138524,0
531517,12,143,16,31,2,0.30469198724572316,0.3138073184533437,0
526652,0,88,13,30,2,0.33108108431682026,0.31108108431682024,0
523298,0,88,17,30,1,0.34519950996644616,0.33519950996644615,0
525440,7,161,16,22,2,0.25496841789343155,0.2529114521349944,0
529927,11,146,14,5,2,0.2828975845338446,0.2628975845338446,0
532025,14,56,17,29,0,0.2533488009380589,0.24334880093805888,0
524750,0,88,17,30,1,0.35498011537643176,0.3349801153764318,0
525382,0,88,16,30,0,0.3162793056793423,0.32356608806611864,0
529873,1,79,16,30,1,0.25278286984848297,0.23736674876082048,0
526391,10,138,17,32,1,0.2811891416124519,0.2911891416124519,0
528306,3,88,16,30,2,0.28010864300295385,0.26844650312807694,0
531871,8,25,16,39,1,0.32338664471961986,0.2989244298130799,0
529267,15,23,16,33,1,0.3487048525827967,0.31636674600994713,0
528511,7,119,15,31,1,0.3102055523431679,0.3126284702144799,0
525550,3,88,16,30,1,0.26799610655401707,0.2595953278648205,0
531411,1,96,15,30,0,0.2737400468431958,0.25636604215887626,0
525615,3,100,16,32,0,0.3903404771182522,0.3803404771182522,0
525145,10,40,15,33,1,0.22018799984851148,0.21018799984851147,0
529972,0,88,16,30,1,0.32321117166666075,0.2918534059999928,0
532880,34,104,17,25,2,0.2629988721284664,0.26159864655415965,0
528337,5,114,16,30,0,0.3178742532323475,0.323149701292939,0
529108,0,73,17,13,0,0.4121847373384631,0.4021847373384631,0
524817,7,119,16,31,0,0.24822206331697866,0.22904426964867655,0
525548,0,79,17,20,2,0.33740106586140434,0.33256113691883127,0
532024,14,56,17,29,0,0.269789646358571,0.2598948231792855,0
530741,10,150,14,9,0,0.23475887634665998,0.21475887634666002,0
525547,0,83,17,24,1,0.2811136553008906,0.2638920691261133,0
525453,7,119,16,31,2,0.3126471556204929,0.30001644204385364,0
529241,7,164,15,27,1,0.3323351088246671,0.35077836960822234,0
523367,9,153,17,13,1,0.4071126629399039,0.4054161164689686,0
526562,8,131,15,19,1,0.32,0.31555299936244385,0
531904,34,103,15,29,1,0.32834066542332174,0.30445422056442906,0
525060,7,166,16,27,2,0.31280986082114887,0.298053209618799,0
525912,0,87,17,30,2,0.2330190949612603,0.2230190949612603,0
526373,17,2,16,32,1,0.3175703925706603,0.30722330579504026,0
528469,9,138,16,12,1,0.37350764293499583,0.3780379538685248,0
528991,0,88,15,30,1,0.286039106863922,0.27201303562130735,0
525630,0,84,17,32,0,0.36,0.3365580669399647,0
526386,7,115,16,31,1,0.2282143236012178,0.23410716180060892,0
526992,11,146,14,5,1,0.365627877287293,0.34958653031921444,0
525694,34,117,16,2,1,0.28176575591685793,0.2756876745558106,0
528824,7,119,16,31,1,0.2632283990230178,0.2632283990230178,0
527187,11,146,15,5,1,0.33563694852456116,0.32,0
526572,11,146,16,5,1,0.34651062477113426,0.3365106247711343,0
525716,10,88,16,32,1,0.28246527476024863,0.28246527476024863,0
527033,0,88,16,30,1,0.27209233640717967,0.2544184672814359,0
531009,8,128,16,22,0,0.28341868204013976,0.28,0
529496,0,88,16,30,0,0.26470333561081005,0.2547033356108101,0
521830,13,125,15,21,1,0.36,0.3449030781482189,0
526357,0,88,16,30,0,0.3813659758360684,0.35064647382240743,0
527740,5,110,16,30,1,0.30864983641709065,0.29864983641709064,0
532559,11,106,15,34,1,0.37817826006186334,0.3681782600618633,0
528630,10,140,15,10,2,0.3049354770044659,0.3027834022908181,0
524543,10,146,14,5,1,0.3180865921992958,0.3180865921992958,0
524085,7,119,17,31,1,0.23084097441109547,0.23042048720554772,0
529111,16,8,16,30,1,0.3025361217487011,0.3196431705759239,0
525897,5,57,16,12,1,0.3315965998961576,0.32159659989615763,0
523310,0,88,15,30,1,0.3435807263559716,0.32641927364402845,0
528374,7,99,16,31,1,0.39140695945734344,0.38140695945734343,0
526657,2,75,17,30,2,0.3258183230689681,0.3105455487126454,0
525634,7,166,16,27,0,0.49561534913938177,0.49561534913938177,0
523387,11,146,17,5,2,0.45,0.46,0
521294,13,126,16,22,0,0.3541210729731691,0.36206053648658454,0
524247,7,166,16,27,2,0.2522766677978812,0.23432277909752808,0
526524,7,166,17,27,2,0.2548800253926623,0.24992001692844154,0
529750,10,146,17,5,1,0.30937608537800887,0.28031195731099556,0
526628,7,166,17,27,0,0.3068012252347747,0.3084006126173874,0
529098,10,148,12,8,1,0.338660107488089,0.33149508061606675,0
526357,0,88,16,30,0,0.381897855550202,0.3531443393117094,0
532816,11,146,16,5,1,0.22112699403582603,0.18920212697154773,0
530932,0,88,17,30,2,0.3419209690578696,0.34288145358680444,0
528945,0,88,16,30,0,0.34938630910219204,0.33514083274306883,0
528583,7,119,15,31,2,0.32529653092436267,0.32305076100839564,0
526458,4,88,16,31,1,0.27510710605594924,0.23536972192184652,0
532858,7,166,17,27,1,0.32337430973234815,0.31242778255125503,0
522980,12,133,13,17,1,0.32019946295824336,0.32683288579853614,0
527931,7,166,15,27,2,0.30053895744367026,0.2949786595704332,0
522940,24,170,16,45,1,0.1394135283414663,0.09588470445528843,0
524077,18,2,16,33,2,0.24111214901362385,0.23111214901362384,0
529276,10,142,16,32,1,0.44028848346503285,0.4685227531859479,0
527261,10,116,16,30,1,0.39117851250089486,0.3938272729183071,0
529924,11,146,14,5,2,0.29,0.27,0
523018,13,129,13,24,1,0.3100783251166383,0.3200783251166383,0
523458,0,81,17,29,1,0.30319364095722967,0.29,0
528419,7,166,15,27,2,0.2952139360339944,0.2827495920396601,0
521992,19,96,16,32,1,0.19995541259092614,0.18781574026300285,0
526573,6,116,16,30,0,0.34520520606936983,0.32371800433526415,0
521761,13,123,15,18,1,0.39488605373419494,0.3630759223915224,0
527248,23,123,16,17,0,0.34,0.30952909859975697,0
530983,0,88,16,30,1,0.4046431727833675,0.4031126507214725,0
526737,11,146,14,5,1,0.3614991274769487,0.35149912747694867,0
531782,12,27,16,32,0,0.27330339061485925,0.2533033906148593,0
522407,13,126,14,23,1,0.25830630164784907,0.23830630164784905,0
529481,0,88,16,30,0,0.2656067989790928,0.25240594910670616,0
526661,9,43,16,30,2,0.2884251759072996,0.28505510554437974,0
524868,29,100,16,29,2,0.31518430783426116,0.29249054562230864,0
521519,10,53,16,35,0,0.31996342695470603,0.3249451404320591,0
531158,13,143,13,4,2,0.2851743106563086,0.26606691716550324,0
529135,8,160,14,20,0,0.27768391057654523,0.2749155195188907,0
528262,9,155,16,15,2,0.29023935000754186,0.27403026923657064,0
523079,7,157,15,12,2,0.33,0.32,0
530387,7,166,16,27,1,0.3227566457659664,0.32510265830638657,0
532882,30,104,16,29,1,0.2896533383347155,0.29088167198063525,0
526736,10,148,13,8,1,0.35955260877434814,0.35104509323515554,0
529311,11,146,15,5,2,0.2868794643108468,0.27146577385141135,0
521558,11,145,16,32,1,0.3302554744483313,0.36965936740222494,0
525864,10,141,16,9,1,0.2958804971241742,0.28117399616556554,0
525796,11,145,15,10,1,0.33541673119941723,0.3226390394653068,0
529272,10,60,15,32,2,0.25648252007347355,0.23486189005510516,0
526613,9,132,15,32,0,0.3517199411410312,0.3565479470269281,0
529749,9,140,17,7,1,0.3069379517909447,0.2789793172636483,0
523826,4,95,16,30,0,0.3899606044328255,0.35995272531939054,0
524890,0,88,16,30,1,0.24999115924190166,0.21665586129565756,0
530953,0,88,16,30,0,0.3693882448249848,0.3609529522958156,0
529153,7,166,17,27,1,0.19240844482291847,0.19240844482291847,0
527767,7,166,15,27,1,0.3482382499713047,0.3060794166571016,0
526827,9,152,12,11,0,0.2288267754284495,0.20882677542844952,0
530041,0,88,16,30,0,0.35269311081157567,0.33620598486568076,0
523422,1,95,17,30,2,0.3766098059882431,0.34171453469550866,0
522632,13,124,16,14,1,0.305971821892228,0.305971821892228,0
529154,7,161,16,22,1,0.21857114847759623,0.21417558717335067,0
521850,13,123,16,18,0,0.3559530291720667,0.3446040388960889,0
528452,12,163,16,27,2,0.30713992847567095,0.30081423462547924,0
529978,0,88,16,30,1,0.31249813360202283,0.2789977603224274,0
525678,0,88,16,30,1,0.3776109063350299,0.3482081797512724,0
526210,0,88,16,30,1,0.27715256579722364,0.26,0
527650,0,86,14,29,1,0.25089366829068516,0.23,0
530344,25,110,16,8,1,0.37520668224366005,0.36281002336549006,0
521658,13,123,16,18,0,0.32801610283796256,0.2879355886481499,0
529929,11,146,14,5,2,0.2806666515991503,0.26066665159915026,0
527645,7,122,16,27,1,0.39032531184082914,0.38048796776124366,0
529750,8,160,16,19,0,0.2729314482916319,0.2866556413971828,0
526567,4,110,16,30,0,0.36013791734367784,0.3343842266740556,0
523947,7,119,17,31,1,0.31735130236968756,0.32735130236968757,0
531260,7,166,17,27,0,0.2960620385449678,0.3,0
528583,7,119,15,31,2,0.30615369435795087,0.30216766657231003,0
531489,2,115,15,28,0,0.4,0.38358842049679404,0
525315,0,71,16,11,1,0.3001468222300679,0.32029364446013586,0
532627,19,143,16,15,1,0.26615915512773297,0.2669319252128882,0
525215,0,86,15,27,0,0.41006855075988113,0.39117204511989434,0
529118,0,88,16,30,1,0.34,0.32,0
525257,11,145,14,33,2,0.35032294678275383,0.3206458935655077,0
524474,0,88,16,30,1,0.28117632191597103,0.26,0
527021,6,116,15,30,1,0.20727907645892468,0.18582326116713974,0
529458,3,105,16,30,0,0.3828109130215144,0.37423107902542607,0
524805,7,119,16,31,0,0.42835567949181785,0.4271912474409996,0
527233,9,151,14,11,1,0.30070011497612864,0.28345724140811024,0
525637,21,89,17,36,0,0.52,0.5,0
526861,0,74,17,14,0,0.3500029922604857,0.3380035907125828,0
521453,6,155,16,32,1,0.3584385958664223,0.36799248039968585,0
531700,25,81,17,12,1,0.457475984823918,0.4544791868473956,0
529094,10,144,12,6,2,0.34587121151950234,0.33545833267145264,0
524748,0,83,16,30,1,0.3005284088306347,0.28105681766126944,0
526986,10,147,16,32,1,0.338998902987545,0.32100109701245505,0
521515,13,122,17,9,1,0.2808487623454273,0.2616975246908547,0
526789,0,88,15,30,1,0.29853655774023785,0.29767476543893623,0
527785,7,166,15,27,1,0.27258130412717957,0.2816426480809325,0
530040,0,92,17,30,0,0.3013544404510041,0.2854177618040167,0
526392,8,130,17,31,1,0.25515977609153057,0.2651597760915306,0
531807,10,143,17,6,1,0.35690644056268517,0.3281438643376111,0
532428,10,148,15,32,1,0.380416186521819,0.39574505807789573,0
529334,8,128,16,21,0,0.3843376120079601,0.3847680171542287,0
524243,7,166,14,27,2,0.28142693182426626,0.2697384710810178,0
527511,2,98,17,30,1,0.2770787308862982,0.27024723853177895,0
526766,9,35,15,20,0,0.29306242075406996,0.2760554851147288,0
526994,8,160,16,28,0,0.31781987810177714,0.32,0
529500,0,88,15,30,1,0.3396081359926919,0.32614418132358924,0
523417,6,116,17,30,2,0.25976705452095766,0.24220881815119705,0
530988,0,88,16,30,1,0.3913128449934159,0.3859736578486776,0
529847,17,86,14,34,2,0.2964216306650972,0.311054076662743,0
529257,7,161,16,28,1,0.3519637877701491,0.3519637877701491,0
531599,10,49,17,15,2,0.2730119166674183,0.23650595833370913,0
521889,12,121,13,25,2,0.3762886939573667,0.3438988126885152,0
525267,11,146,13,3,2,0.33581572147667904,0.3193617911075093,0
524748,0,88,16,29,1,0.3003272541421929,0.2806545082843859,0
533245,0,73,15,11,0,0.26668832686195443,0.25568507783266126,0
531045,8,159,15,19,1,0.33769188438532005,0.3481312634076001,0
528847,0,88,16,30,1,0.28349864044864936,0.27,0
529112,8,159,15,19,0,0.2979637156058729,0.3009727867044047,0
526488,19,81,16,35,1,0.17304110866210218,0.17304110866210218,0
532300,0,88,17,30,2,0.34892210322377726,0.33892210322377725,0
523732,4,135,16,28,1,0.2935799839509121,0.29750998127606415,0
526044,0,88,16,30,0,0.28406415304030996,0.2683221721703487,0
523767,16,113,17,30,0,0.30866925965134473,0.30182516093819073,0
526221,11,145,14,6,0,0.3942134190524845,0.4030561028629813,0
524914,7,166,17,27,2,0.26414391245181923,0.2541439124518193,0
526324,11,146,15,5,1,0.39519192843811846,0.38139394632858886,0
528439,30,157,16,30,2,0.2662026992933154,0.2715733566380824,0
523988,7,119,17,31,2,0.23674572851990647,0.2251185927798597,0
531160,14,141,13,4,2,0.2992055359747031,0.2809235086790974,0
530370,10,149,15,9,2,0.40804563614430456,0.39353422710822844,0
528974,10,30,16,39,2,0.3259250807656423,0.2959250807656423,0
521139,11,139,16,8,1,0.3418197161895633,0.3318197161895633,0
531364,8,131,15,29,2,0.2513817042643,0.20674046479935454,0
527748,7,162,15,23,1,0.3890765952103024,0.3636148928154536,0
530700,1,81,16,31,2,0.3191956975861432,0.3059544068619861,0
531679,10,33,17,23,2,0.2954353993780433,0.28929424922255415,0
528433,27,158,16,29,2,0.26966724354514493,0.2731114956967633,0
528737,0,77,17,18,1,0.2839210849276342,0.2719323585094007,0
527222,11,146,14,5,1,0.35947390404810103,0.3433686848577212,0
521807,11,81,14,25,1,0.362069779809132,0.3609368912104366,0
526033,0,88,16,30,0,0.3717903831185684,0.3661186634854588,0
522538,26,109,15,19,0,0.34522489664308376,0.3322698759717005,0
529204,7,166,16,27,1,0.2412001984813934,0.24344023817767207,0
523496,5,105,15,17,1,0.3147439383934287,0.2994878767868573,0
529268,11,50,14,33,1,0.2202811562692049,0.22339907529893108,0
525056,12,112,15,34,1,0.26791328044334073,0.2658300943371086,0
527261,7,116,16,31,1,0.39734530915540406,0.406586826056948,0
525084,5,110,16,31,1,0.41210092427393963,0.4021009242739396,0
526579,10,144,16,32,1,0.2531829665102666,0.2428293035646814,0
525909,0,82,17,33,2,0.2529299434478082,0.24292994344780822,0
531796,18,2,16,33,0,0.26279994092055503,0.24599992615069377,0
527632,7,128,15,30,2,0.2999424219803754,0.2899424219803754,0
530719,5,115,15,18,1,0.2777890925109402,0.2630426463755711,0
525050,7,166,16,27,2,0.25430292839020185,0.2129087851706056,0
527455,0,84,15,12,1,0.25408966280447476,0.24732845495391542,0
532436,12,93,17,29,0,0.28047514048245337,0.26428453304276,0
527021,7,166,16,27,0,0.37984405254768006,0.39645873673024007,0
525913,0,89,17,30,2,0.23203412821066358,0.22244095385279627,0
531788,7,128,16,30,0,0.26259182970885436,0.26259182970885436,0
522734,12,121,15,4,2,0.3092346470275628,0.2699523372257253,0
526690,11,145,15,23,0,0.34,0.33,0
523367,11,146,17,5,2,0.4656473912452158,0.4808631883269544,0
530681,10,104,16,32,2,0.294258884287986,0.25058158204341263,0
528136,10,147,13,6,2,0.3078856068019985,0.29,0
528468,8,159,15,19,2,0.30605410871017386,0.31605410871017386,0
528986,10,146,13,5,1,0.35543359370773003,0.35543359370773003,0
527542,1,94,17,27,2,0.3521982030392856,0.34890089848035716,0
522673,12,133,15,17,2,0.25809486033510837,0.2510711452513313,0
524468,8,130,17,19,0,0.3886275775331155,0.4,0
529337,9,155,15,15,1,0.3576110088422838,0.3534813451230451,0
526485,20,91,16,35,1,0.14878226740393324,0.14840042969071873,0
523231,11,132,16,7,2,0.3168676751569378,0.29380737260985645,0
528508,18,94,16,35,1,0.3707852096236045,0.3403926048118022,0
524666,10,115,16,32,2,0.27060327251105265,0.25060327251105263,0
526081,7,166,14,27,1,0.2841505871889207,0.26471686239630693,0
524918,8,159,16,28,1,0.24216552884677348,0.24204040693749926,0
524391,11,145,16,23,0,0.30029566179205003,0.31688348531417004,0
524175,7,132,17,29,1,0.24716511801550453,0.23433023603100905,0
533195,10,148,16,8,2,0.292563268505869,0.28553796110352136,0
530430,8,127,15,22,1,0.34629150552633614,0.3831457527631681,0
528558,7,165,15,27,0,0.24,0.23,0
522204,9,141,17,21,1,0.2915881010590979,0.2695781852750128,0
532981,0,88,17,30,1,0.3594672943141604,0.3593341178927005,0
528006,18,72,17,37,1,0.3045934338246558,0.28107701838629545,0
523423,0,88,17,30,2,0.38966085560857994,0.38,0
525170,10,150,15,9,2,0.41774960516539683,0.40419968413231744,0
531252,16,6,15,26,1,0.3071700085302096,0.3094071489501497,0
